#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
42500,84.9999999999833,-65580.73143407039,12356.009584484074,-53224.72184958631,294.9461886784548,37.75186591371755,1.4265986706580236,46.9
43000,85.99999999998097,-65712.94935957699,12440.215107428474,-53272.73425214851,296.9562306655794,37.72337972441092,1.4276759431636645,46.9
43500,86.99999999997864,-65586.94163939307,12138.530203009734,-53448.411436383336,289.75481081140026,37.82307435800038,1.4239128532389533,46.9
44000,87.99999999997631,-65859.8464892988,12505.868738075216,-53353.97775122358,298.52342661179136,37.560922907409854,1.4338508630400237,46.8
44500,88.99999999997398,-65552.06239557102,12322.548258537367,-53229.51413703365,294.1474445136314,37.795815985603646,1.4249397803154549,46.8
45000,89.99999999997165,-65529.713789664835,12181.57085919076,-53348.142930474074,290.7822199771195,37.73844085259405,1.4271061684220965,46.8
45500,90.99999999996932,-65731.28826730838,12392.976077051375,-53338.312190257006,295.8286035080149,37.72294714417751,1.4276923147475273,46.8
46000,91.99999999996699,-65585.88131721946,12300.609508226436,-53285.27180899303,293.6237519133357,37.61531773378142,1.4317773974032377,46.7
46500,92.99999999996466,-65652.96683606185,12407.574172180268,-53245.39266388158,296.17706977382613,37.30993171017449,1.4434966578264354,46.7
47000,93.99999999996233,-65619.00317371017,12425.038333305954,-53193.96484040421,296.5939509462846,37.69430975908455,1.4287769711551657,46.7
47500,94.99999999996,-65547.34683670483,12212.166804737935,-53335.1800319669,291.5125656009595,37.95664045978937,1.4189022283050674,46.7
48000,95.99999999995767,-65978.45113972288,12517.089136939298,-53461.36200278358,298.79126501526497,37.66586222079877,1.4298560699781397,46.7
48500,96.99999999995534,-65518.24857153361,12120.57218761203,-53397.67638392158,289.3261410081304,37.60094294024991,1.432324764114319,46.7
49000,97.999999999953,-65518.03892087401,12164.554029911658,-53353.484890962354,290.37601691415284,37.916687944699326,1.420397314394083,46.7
49500,98.99999999995067,-65572.31625561071,12144.661449015455,-53427.65480659526,289.901167742323,37.86240378419084,1.422433769243592,46.7
50000,99.99999999994834,-65628.85875794492,12266.97912015557,-53361.87963778935,292.82097212286556,37.628674690567166,1.431269162952219,46.7
50500,100.99999999994601,-65669.53133891517,12333.275597825808,-53336.255741089364,294.40351325622606,37.5081053428647,1.4358699602408675,46.7
51000,101.99999999994368,-65610.39354413791,12232.642552895768,-53377.750991242145,292.00133536422317,37.83410126562092,1.4234978478610767,46.7
51500,102.99999999994135,-65682.69554152653,12272.216910088815,-53410.47863143771,292.946001661516,37.90547716929446,1.4208174055383318,46.7
52000,103.99999999993902,-65552.33979371391,12373.728741097915,-53178.61105261599,295.3691567632653,37.659571180559524,1.4300949277715393,46.7
52500,104.99999999993669,-65443.401234439276,12283.803661706728,-53159.59757273255,293.2225851495346,37.7222161828379,1.4277199798211244,46.7
53000,105.99999999993436,-65545.08439693558,12418.067630673442,-53127.01676626214,296.4275556258688,37.936413069491685,1.419658775559907,46.7
53500,106.99999999993203,-65927.9887128603,12652.82987763156,-53275.158835228736,302.0314870175082,37.6749141464946,1.4295125270346616,46.7
54000,107.9999999999297,-65625.18871231668,12308.631719266714,-53316.55699304997,293.81524744066803,37.61814147568979,1.4316699234642845,46.8
54500,108.99999999992737,-66119.09301836112,12454.604727255206,-53664.48829110591,297.2997204869013,37.62420566399813,1.431439169994329,46.8
55000,109.99999999992504,-65803.3734401,12096.53768729792,-53706.83575280208,288.75242145765833,37.77073675448571,1.425885920029699,46.8
55500,110.99999999992271,-65818.75785381143,12089.502663138399,-53729.25519067304,288.5844907394986,37.69096776302171,1.4289036584570756,46.8
56000,111.99999999992038,-66096.02073825312,12441.841751997767,-53654.178986255356,296.99505975621474,37.700179366652755,1.428554522342877,46.8
56500,112.99999999991805,-65734.87417569748,11867.672282595695,-53867.20189310178,283.2892516231157,37.6083151075741,1.4320439927531605,46.8
57000,113.99999999991572,-66036.80397485085,12170.742505421933,-53866.06146942891,290.52373995151413,37.527436916718045,1.4351302980507268,46.8
57500,114.99999999991338,-66002.96144259298,12092.934427603206,-53910.02701498977,288.6664092458267,37.34370525802739,1.4421911632829307,46.8
58000,115.99999999991105,-66174.67443315916,12191.51157226484,-53983.16286089432,291.01951142739705,37.58208387462332,1.4330435190086759,46.8
58500,116.99999999990872,-65953.87862326104,12138.563445244212,-53815.315178016834,289.75560432570563,37.86699956163782,1.4222611337268576,46.8
59000,117.9999999999064,-66044.84125256694,12062.104040290898,-53982.73721227604,287.93046734071,38.04093461692211,1.4157581108275874,46.8
59500,118.99999999990406,-65976.9681946599,11989.60140208569,-53987.36679257421,286.199781016655,38.03346342199817,1.4160362186794488,46.8
60000,119.99999999990173,-65894.44499325023,11996.529709149865,-53897.91528410037,286.36516432658203,37.565747767834324,1.433666702449732,46.8
60500,120.9999999998994,-65818.94436056828,12155.756107348656,-53663.18825321962,290.1660046354715,37.7186289562164,1.427855762994092,46.8
61000,121.99999999989707,-65728.24132988551,12110.660480603083,-53617.58084928243,289.0895419519709,37.57163849831182,1.4334419226829653,46.8
61500,122.99999999989474,-66057.07384015634,12073.571268647845,-53983.5025715085,288.2041977287824,37.452474396263405,1.4380027647183349,46.8
62000,123.99999999989241,-66077.7629758955,11986.444800775012,-54091.31817512049,286.12443083831494,37.712641921085556,1.4280824408978228,46.8
62500,124.99999999989008,-66193.11498718355,12063.69905376335,-54129.4159334202,287.96854137596983,37.38244421385944,1.4406966387554232,46.8
63000,125.99999999988775,-65997.20897003068,11969.811764922473,-54027.39720510821,285.72738918038203,37.74519428020563,1.4268508284142818,46.8
63500,126.99999999988542,-66117.60382830272,12254.177675875018,-53863.426152427695,292.51539311094325,37.76834377096095,1.4259762634542215,46.8
64000,127.99999999988309,-66053.68806481747,12155.023207292776,-53898.664857524695,290.14850982238596,37.454652049858325,1.437919157697078,46.8
64500,128.99999999988785,-66042.45721906997,12228.759280026947,-53813.69793904302,291.9086390511922,37.3865923350272,1.4405367904287827,46.8
65000,129.99999999989262,-65815.41278034059,11939.925733726704,-53875.48704661388,285.0139896855333,37.96859094165194,1.418455633766698,46.8
65500,130.9999999998974,-65997.6646909212,12187.49086105148,-53810.17382986972,290.9235343694279,37.64212236396176,1.4307578410863306,46.8
66000,131.99999999990217,-65974.65397197889,12183.791454663902,-53790.862517314985,290.8352270719199,37.47920176707171,1.4369772884193766,46.8
66500,132.99999999990695,-65859.84793891886,12101.1213176712,-53758.72662124765,288.86183577137075,37.466797830173796,1.4374530209783767,46.8
67000,133.99999999991172,-65910.05006627036,12243.274692889026,-53666.77537338133,292.25513163615597,37.357755178360975,1.4416487679796481,46.8
67500,134.9999999999165,-65693.23527556325,12223.7836550746,-53469.451620488646,291.78986756546664,37.75265779123876,1.4265687471642838,46.8
68000,135.99999999992127,-65753.36021495776,12395.768390854206,-53357.591824103554,295.89525790060895,37.59906883318443,1.4323961576366528,46.8
68500,136.99999999992605,-65681.50945071848,12309.176111461678,-53372.3333392568,293.8282424454026,37.844309549767985,1.42311386752991,46.8
69000,137.99999999993082,-65570.11347573705,12025.299948865344,-53544.8135268717,287.0519291347044,37.56802741408918,1.4335797068539047,46.8
69500,138.9999999999356,-65744.11811146395,12188.017950912952,-53556.100160550995,290.9361163559236,37.812774512241646,1.424300713768931,46.8
70000,139.99999999994037,-65685.76043993725,12156.02940565349,-53529.73103428376,290.1725284482633,37.42714763953572,1.438975853732398,46.8
70500,140.99999999994515,-65896.8545187271,12388.807826396904,-53508.04669233019,295.7291045851963,37.71423620737836,1.428022071857124,46.8
71000,141.99999999994992,-65546.83995022759,12213.124613701311,-53333.71533652628,291.5354291396528,37.39964918929856,1.4400338745097068,46.7
71500,142.9999999999547,-65622.3918136726,12118.94524506433,-53503.44656860827,289.2873048045517,37.75839876543088,1.4263518445776133,46.7
72000,143.99999999995947,-65544.1566374948,12061.0325833557,-53483.1240541391,287.90489094914045,37.52867934222577,1.4350827865869487,46.7
72500,144.99999999996425,-65802.58353492168,12384.45302425065,-53418.13051067103,295.62515255386256,37.40370844758948,1.439877594031462,46.7
73000,145.99999999996902,-65760.26099612276,12369.65645977954,-53390.60453634322,295.27194869249865,37.5384350458255,1.4347098290491629,46.7
73500,146.9999999999738,-65576.04604511167,12120.035255875755,-53456.01078923591,289.3133240895199,37.625633946462266,1.4313848320536608,46.7
74000,147.99999999997857,-65572.12902792096,12016.115265493694,-53556.01376242727,286.8326846176001,37.553147502419414,1.4341477428463119,46.7
74500,148.99999999998334,-66010.42066404842,12219.765331339993,-53790.655332708426,291.69394749820754,37.66049925261279,1.430059685776284,46.7
75000,149.99999999998812,-66021.58734466053,12191.275734345447,-53830.31161031508,291.0138818189871,37.557054066932054,1.433998567390002,46.7
75500,150.9999999999929,-65949.06577268921,12131.467552017995,-53817.598220671214,289.58622062233184,37.30305693946166,1.4437626871913585,46.7
76000,151.99999999999767,-65710.20755599541,11947.283462041964,-53762.92409395345,285.1896235670934,37.544835337597014,1.4344652531592756,46.7
76500,153.00000000000244,-66086.18377874167,12415.608768242102,-53670.57501049957,296.3688609398822,37.599797844905034,1.432368385317457,46.7
77000,154.00000000000722,-65761.83299532294,12144.604272219589,-53617.228723103355,289.899802894076,37.42497160331187,1.4390595214934898,46.7
77500,155.000000000012,-65735.19513014168,12077.859768765762,-53657.335361375925,288.3065670864847,37.41159868112978,1.4395739189444072,46.7
78000,156.00000000001677,-65757.01741469144,12007.716963030982,-53749.300451660456,286.6322115372088,37.49774478756051,1.4362666883699056,46.7
78500,157.00000000002154,-65958.76507022938,12460.209539307889,-53498.55553092148,297.4335110883002,37.36940442192976,1.4411993597565678,46.7
79000,158.00000000002632,-65644.13452628763,12276.074173301498,-53368.060352986126,293.0380771067098,37.24900658723362,1.4458576660626374,46.7
79500,159.0000000000311,-65640.13958592937,12331.837776877037,-53308.30180905233,294.369191511334,37.8340963010805,1.4234980346505943,46.7
80000,160.00000000003587,-65753.15299670662,12355.744684309719,-53397.408312396896,294.939865334638,37.415111279513546,1.439438769138672,46.7
80500,161.00000000004064,-65694.88401872126,12179.248955315954,-53515.63506340531,290.7267945832114,37.583977680678444,1.4329713098743313,46.7
81000,162.00000000004542,-65479.7044422314,12107.922167437184,-53371.78227479421,289.02417659059205,37.87724205796494,1.4218765359143737,46.7
81500,163.0000000000502,-65564.37120728429,12156.83722716289,-53407.5339801214,290.19181168640756,37.96911677733754,1.4184359895227974,46.7
82000,164.00000000005497,-65726.61379697031,12396.21404470906,-53330.39975226125,295.90589595531907,37.8324678620575,1.423559306882616,46.7
82500,165.00000000005974,-65502.226091591576,12218.360369571365,-53283.865722020215,291.6604101238584,37.6179503200274,1.431677198496821,46.7
