#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
23850	0.02	-0.020070305058989362	-2233.554441156126
23900	0.02	-0.019642738558089793	-2185.9720524397135
23950	0.02	-0.02129893576963938	-2370.28447950121
24000	0.02	-0.017845114575869816	-1985.9207319831835
24050	0.02	-0.02028003028088656	-2256.8940316314156
24100	0.02	-0.01582624505926281	-1761.247765544508
24150	0.02	-0.017325655777209254	-1928.1119690702224
24200	0.02	-0.015989072415795905	-1779.368255704338
24250	0.02	-0.016467199677395704	-1832.5773756178262
24300	0.02	-0.009605488781405607	-1068.9614365166096
24350	0.02	-0.011961491808724837	-1331.1528187392332
24400	0.02	-0.009306581191125932	-1035.6970504595865
24450	0.02	-0.007947094324840058	-884.4044856997788
24500	0.02	-0.009699538036170978	-1079.4278509558126
24550	0.02	-0.0071564924666694734	-796.4211547881104
24600	0.02	-0.007214605483197274	-802.8883502678578
24650	0.02	-0.005646708720784868	-628.4025730627912
24700	0.02	-0.006001577617724279	-667.8946982924568
24750	0.02	-0.006972644868114885	-775.9613950066529
24800	0.02	-0.0013494395376430887	-150.1744325019324
24850	0.02	-0.0009881573177698982	-109.96859086988985
24900	0.02	0.002292887479758596	255.16747246411666
24950	0.02	0.0035810590845346234	398.5236098203862
25000	0.02	0.006822908771987248	759.2977856831133
25050	0.02	0.007615346434065332	847.4854168263245
25100	0.02	0.006110136645868077	679.9758549428174
25150	0.02	0.006702647395255164	745.9143153616602
25200	0.02	0.005816890966759568	647.3415632866825
25250	0.02	0.007264670626162565	808.4599258910773
25300	0.02	0.004331751330979147	482.0655388573166
25350	0.02	0.0035820161401840657	398.6301172147662
25400	0.02	0.001928784415408074	214.64770886169862
25450	0.02	0.004799424997184226	534.1113144991901
25500	0.02	0.008890308248565335	989.3714825692809
25550	0.02	0.008395525976490284	934.3088844697284
25600	0.02	0.011930234451936299	1327.6742962220794
25650	0.02	0.007467939909868734	831.0810574602353
25700	0.02	0.006883251031671582	766.0130658799619
25750	0.02	0.005768169625695988	641.919534703071
25800	0.02	0.003938170307604615	438.2652757258291
25850	0.02	0.007463353671760712	830.5706709731212
25900	0.02	0.008251655050635322	918.2979895455047
25950	0.02	0.009589138186496727	1067.141835680103
26000	0.02	0.006526528395751344	726.3146444868248
26050	0.02	0.006198833294233587	689.8465964333016
26100	0.02	0.003749901966378236	417.3135468687267
26150	0.02	0.007498931594603421	834.530014258581
26200	0.02	0.007262770273767059	808.2484422828178
26250	0.02	0.009907950366679743	1102.6213343150027
26300	0.02	0.00809793194680008	901.19068000186
26350	0.02	0.005583447552824665	621.362457716515
26400	0.02	0.00175042502622689	194.79871281222913
26450	0.02	0.004583499823233636	510.08175292465216
26500	0.02	0.0061672647387378534	686.3334416944405
26550	0.02	0.00576624466034356	641.7053120044447
26600	0.02	0.004011787303081033	446.4578550965785
26650	0.02	0.00011049157796513658	12.29622339815129
26700	0.02	0.0038504720064533593	428.5056368243515
26750	0.02	0.0049651535851004645	552.5546726085406
26800	0.02	0.008141964019422333	906.0908562109254
26850	0.02	0.008378645229662461	932.4302848701459
26900	0.02	0.010049932800504197	1118.422065529735
26950	0.02	0.01199156273517728	1334.4993075509442
27000	0.02	0.011960016112175063	1330.9885936030005
27050	0.02	0.00979377485820115	1089.915139103516
27100	0.02	0.01067611875661473	1188.1081225751832
27150	0.02	0.012145754362579359	1351.658757452716
27200	0.02	0.011412845243611304	1270.095850819081
