#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
92500,185.00000000015524,-3486.0833721936124,4177.216635140362,691.1332629467497,289.98769537199604,13.745147480751747,1.4595420026490789,19
93000,186.00000000016001,-3696.437231463783,4330.0475662572335,633.6103347934504,300.59741312599243,13.65896264431398,1.4687513688394702,19
93500,187.0000000001648,-3580.9426207210668,4208.843855931,627.901235209933,292.18329729288854,13.72064030704511,1.4621489691310068,19
94000,188.00000000016956,-3478.3965474702077,4098.756368950569,620.359821480361,284.540883832645,13.927758573449491,1.4404055020746014,19
94500,189.00000000017434,-3603.928266619999,4214.2422372230285,610.3139706030297,292.5580597929814,13.727966438402737,1.4613686718116379,19
95000,190.0000000001791,-3503.9635300432446,4050.703804528257,546.7402744850124,281.20501365145384,13.794196509978534,1.454352202844946,19
95500,191.0000000001839,-3667.791110319333,4163.369231566518,495.57812124718475,289.02639099159006,13.741021558461219,1.45998024931488,18.7
96000,192.00000000018866,-3553.4927892798482,4084.029980275457,530.5371909956089,283.51855918777915,13.557393082464154,1.4797549911503343,19
96500,193.00000000019344,-3599.5676057824953,4261.280108620748,661.7125028382529,295.82348869295294,13.722059510037994,1.4619977464817018,19
97000,194.0000000001982,-3560.017850489034,4219.056348902012,659.0384984129782,292.8922615529064,13.86373032835187,1.4470578701128187,19
97500,195.000000000203,-3534.5211841981354,4198.017160458989,663.4959762608532,291.43169431352396,13.762351315332118,1.457717480181853,19
98000,196.00000000020776,-3612.460199042857,4233.849432652154,621.3892336092972,293.9192162547672,13.683586495023686,1.4661083253326286,19
98500,197.00000000021254,-3449.7853051627767,4141.59530706953,691.8100019067529,287.51481744020464,13.799028478107711,1.453842936304632,19
99000,198.0000000002173,-3616.346741492826,4458.701217434735,842.3544759419087,309.52871333491794,13.640010594913326,1.4707921186105812,19
99500,199.0000000002221,-3359.5087237600674,4284.489092166408,924.9803684063409,297.43468586997136,13.64944595027819,1.469775414609739,19
100000,200.00000000022686,-3489.078437860363,4325.354989607703,836.2765517473399,300.27164848249606,13.563267223979372,1.4791141212122638,19
