#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
20900	0.02	-0.0024238852033979224	-527.2106377354048
20950	0.02	0.0019453923900081107	423.13537008435816
21000	0.02	0.0022035591284498947	479.288297881912
21050	0.02	0.004481268573577981	974.7047670523771
21100	0.02	0.003593842998863146	781.6839909313601
21150	0.02	-0.0003188630082909611	-69.35475727796235
21200	0.02	0.00319683928481394	695.3331270481231
21250	0.02	-0.0077248184225129565	-1680.1977425391592
21300	0.02	0.006870216813398907	1494.316390270863
21350	0.02	0.015150730611731309	3295.381454852208
21400	0.02	0.010175530779217876	2213.2434588433766
21450	0.02	0.017895367917309085	3892.3577399491937
21500	0.02	0.02569855329809544	5589.600800472383
21550	0.02	0.030234294453676307	6576.15370482787
21600	0.02	0.020453702984808374	4448.812088771638
21650	0.02	0.028192242347620886	6131.994224167157
21700	0.02	0.02250989805977989	4896.047756230007
21750	0.02	0.025881035007916855	5629.291747252836
21800	0.02	0.02048483548672184	4455.5836083820095
21850	0.02	0.022478756009033055	4889.274159686897
21900	0.02	0.025377942791382144	5519.86595103643
21950	0.02	0.02923055830504346	6357.834630023101
22000	0.02	0.017229693951438214	3747.5693664822247
22050	0.02	0.015233650125656641	3313.416983001808
22100	0.02	0.01285996668069003	2797.1255509453313
22150	0.02	0.010331199682702435	2247.1024476133957
22200	0.02	0.00022470515410777088	48.87481776509773
22250	0.02	-0.00356599970169323	-775.62789453
22300	0.02	-0.00924121261259007	-2010.0232420669824
22350	0.02	0.0009105598986695277	198.0526405297082
22400	0.02	-0.015263794028665983	-3319.973475985516
22450	0.02	-0.033561387371177025	-7299.817835613251
22500	0.02	-0.029832754488378382	-6488.816177091735
22550	0.02	-0.03055496493484772	-6645.901599094605
22600	0.02	-0.036680678291906785	-7978.283694183953
22650	0.02	-0.03027418022895616	-6584.829117752699
22700	0.02	-0.022553708346375045	-4905.576775633575
22750	0.02	-0.014346914617272312	-3120.546300750615
22800	0.02	-0.009381159814763122	-2040.4626595787972
22850	0.02	-0.012591547790084213	-2738.7427140444156
22900	0.02	-0.009404811709280734	-2045.6070989172613
22950	0.02	-0.0113289750573015	-2464.1250156878364
23000	0.02	-0.011454812015804323	-2491.49536435367
23050	0.02	-0.002648167788794052	-575.993544085045
23100	0.02	0.0020437155807490164	444.5212971167214
23150	0.02	-0.0064125283233421185	-1394.7661968917662
23200	0.02	0.005339010374939484	1161.2691313523785
23250	0.02	0.0020773189491546024	451.8302460976102
23300	0.02	0.016782776999773652	3650.3620520551503
23350	0.02	0.01017572081616303	2213.2847931024853
23400	0.02	0.017337551520855254	3771.0290822630022
23450	0.02	0.01566450155015619	3407.1299418338463
23500	0.02	0.01879419707854599	4087.858869559866
23550	0.02	0.011101341489895099	2414.613249175925
23600	0.02	0.0013315657443950708	289.6241225884065
23650	0.02	0.0016082425755054657	349.80311471717505
23700	0.02	-0.0061521580226567	-1338.1339801187578
23750	0.02	-0.006483456690456291	-1410.1935734058738
23800	0.02	-0.01214209944423729	-2640.9848050844926
23850	0.02	-0.01846673450072169	-4016.6336505407417
23900	0.02	-0.014779079917167802	-3214.5450359405545
23950	0.02	-0.013639589680497806	-2966.698572945569
24000	0.02	-0.02286880919597415	-4974.113239173693
24050	0.02	-0.02021961706294825	-4397.89689362306
24100	0.02	-0.00488410141285069	-1062.3235032020957
24150	0.02	-0.0025132492508232766	-546.6478934138883
24200	0.02	-0.004885038983616557	-1062.527430880148
24250	0.02	0.009544374395451274	2075.962881722854
24300	0.02	0.005183881708677903	1127.5276476566328
24350	0.02	-0.0014333091809521357	-311.75397510677095
24400	0.02	0.001085907982807234	236.1919777946608
24450	0.02	-0.008439041977589332	-1835.54596424108
24500	0.02	-0.003241999601753343	-705.1557867436313
24550	0.02	-0.00695885097696006	-1513.5948915095819
24600	0.02	-0.012653962821101167	-2752.3183851449267
24650	0.02	-0.0008642845899185093	-187.98746293638555
24700	0.02	-0.0065875891897876895	-1432.8430624594505
24750	0.02	-0.012058954762157075	-2622.900301411477
24800	0.02	-0.006545016954591097	-1423.5833272061666
24850	0.02	-0.005934748245952946	-1290.8459539097537
24900	0.02	-0.00672890498840197	-1463.5801585088345
24950	0.02	0.010936331414560508	2378.722495386116
25000	0.02	0.009842767270194305	2140.8652531587786
25050	0.02	0.015021499883770427	3267.2729394787248
25100	0.02	0.017881666799724444	3889.3776586609547
25150	0.02	0.015090228756087756	3282.221911713243
25200	0.02	0.010288531792064631	2237.821906685778
25250	0.02	0.011526370318415928	2507.0597558942604
25300	0.02	0.014280383219365528	3106.075293348659
25350	0.02	0.003477668979275352	756.4153936936254
25400	0.02	-0.011282310117572797	-2453.9750908482583
25450	0.02	-0.005035180182872663	-1095.1841083907848
25500	0.02	0.0044511092994404785	968.1449307493297
25550	0.02	0.0008620832244991566	187.5086517843563
25600	0.02	0.01161547065955916	2526.4396537585294
25650	0.02	0.014270722904508327	3103.9741126700314
25700	0.02	0.007057093406993868	1534.9632525681795
25750	0.02	0.008267558222324133	1798.2471433860783
25800	0.02	0.01157239831052991	2517.071140526699
25850	0.02	0.012156482394259302	2644.113189317785
25900	0.02	0.02812854381652971	6118.139383536789
25950	0.02	0.023763498324596122	5168.7138850353385
26000	0.02	0.017293297677775987	3761.4035864683356
26050	0.02	0.032598225202632336	7090.323862710072
26100	0.02	0.022629287187942514	4922.015660282992
26150	0.02	0.024365275508318247	5299.604296990494
26200	0.02	0.02713414508329088	5901.851256698442
26250	0.02	0.02583062531468766	5618.327314416597
26300	0.02	0.03181977509901582	6921.005953183033
